#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	126695	129307	+	fimD	1-2613/2613	===============	0/0	100.00	99.39	vfdb	WP_009308599	(fimD) outer membrane usher protein  [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	129318	129845	+	fimF	1-528/528	===============	0/0	100.00	98.86	vfdb	WP_014906962	(fimF) type 1 fimbrial minor component [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	129873	130358	+	fimG	1-486/486	===============	0/0	100.00	99.38	vfdb	WP_014906961	(fimG) type 1 fimbrial minor component [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	130376	131281	+	fimH	1-906/906	===============	0/0	100.00	99.23	vfdb	WP_041937815	(fimH) type 1 fimbrial adhesin precursor [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	131278	132690	+	fimK	1-1413/1413	===============	0/0	100.00	99.29	vfdb	WP_014906959	(fimK) transcriptional regulator [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_80_length_1124_cov_83.023878	1	722	-	vipB/tssC	1-722/1545	========.......	0/0	46.73	99.03	vfdb	WP_014907727	(vipB/tssC) type VI secretion system contractile sheath large subunit VipB [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_80_length_1124_cov_83.023878	765	1124	-	vipA/tssB	133-492/492	....===========	0/0	73.17	99.44	vfdb	WP_004176434	(vipA/tssB) type VI secretion system contractile sheath small subunit VipA [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_81_length_1037_cov_127.654167	1	1024	-	tufA	119-1142/1185	.=======/======	4/6	86.16	72.15	vfdb	WP_003028672	(tufA) elongation factor Tu [EF-Tu (VF0460) - Adherence (VFC0001)] [Francisella tularensis subsp. tularensis SCHU S4]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_821_length_267_cov_1.942105	1	267	-	kpsU	60-326/741	.======........	0/0	36.03	100.00	vfdb	WP_000030755	(kpsU) 3-deoxy-manno-octulosonate cytidylyltransferase [K1 capsule (VF0239) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_842_length_266_cov_1.169312	1	206	+	papF	294-499/501	........=======	0/0	41.12	100.00	vfdb	WP_000113351	(papF) P pilus minor subunit PapF  [P fimbriae (VF0220) - Adherence (VFC0001)] [Escherichia coli CFT073]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_8_length_179319_cov_45.641306	42725	43760	-	mgtB	1618-2653/2727	......../======	6/10	37.81	67.53	vfdb	NP_462662	(mgtB) Mg2+ transport protein [MgtB (VF0106) - Nutritional/Metabolic factor (VFC0272)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_8_length_179319_cov_45.641306	166986	168611	-	htpB	22-1650/1650	========/======	9/17	98.12	69.68	vfdb	WP_197535493	(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159) - Adherence (VFC0001)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_967_length_259_cov_0.807692	1	259	+	cgsD	76-334/651	.=======.......	0/0	39.78	99.23	vfdb	WP_000481500	(cgsD) transcriptional regulator CsgD [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_9_length_179138_cov_43.843472	48441	51530	+	acrB	1-3096/3147	========/======	39/98	96.73	69.83	vfdb	WP_002892069	(acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_9_length_179138_cov_43.843472	143309	143803	-	fleQ	499-993/1473	....====/==....	5/12	33.20	67.47	vfdb	NP_249788	(fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
